generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.660000,11.360000,0.221831,0.143557,0.402307
500,32.960000,12.060000,0.126036,0.129412,0.458724
1000,40.200000,13.080000,0.073394,0.104182,0.505640
1500,36.380000,13.020000,0.046083,0.107588,0.521484
2000,37.020000,12.500000,0.035200,0.105137,0.498949
2500,39.080000,12.140000,0.026359,0.113089,0.486868
3000,38.460000,11.740000,0.010221,0.111872,0.476760
3500,43.500000,11.380000,0.010545,0.118768,0.462220
4000,41.440000,11.800000,0.006780,0.096962,0.478971
4500,35.400000,12.420000,0.003221,0.095483,0.508103
5000,35.900000,11.680000,0.003425,0.112672,0.472862
