generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.220000,11.100000,0.219820,0.149718,0.405414
500,41.420000,12.680000,0.097792,0.121039,0.494686
1000,46.900000,12.140000,0.059308,0.119561,0.482336
1500,43.060000,12.020000,0.033278,0.108509,0.496145
2000,39.840000,12.120000,0.013201,0.089679,0.486315
2500,37.880000,12.260000,0.009788,0.105713,0.494203
3000,44.000000,12.140000,0.003295,0.103831,0.490545
3500,37.940000,12.600000,0.000000,0.092697,0.506418
4000,39.120000,12.360000,0.000000,0.104451,0.503379
4500,28.580000,12.520000,0.000000,0.100528,0.514654
5000,40.380000,11.920000,0.000000,0.112985,0.498278
