generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.140000,12.000000,0.260000,0.142936,0.432384
500,35.680000,12.580000,0.143084,0.115705,0.468820
1000,38.860000,12.920000,0.099071,0.112320,0.505063
1500,30.340000,12.620000,0.050713,0.110477,0.496230
2000,35.020000,12.860000,0.031104,0.102026,0.513443
2500,34.560000,12.240000,0.019608,0.106791,0.499239
3000,38.760000,12.320000,0.016234,0.095970,0.508153
3500,32.660000,12.920000,0.012384,0.072421,0.529848
4000,38.360000,12.600000,0.009524,0.099247,0.501596
4500,34.100000,13.400000,0.005970,0.094139,0.539504
5000,36.860000,12.940000,0.006182,0.104522,0.526439
