generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.640000,12.300000,0.256911,0.137427,0.438679
500,36.760000,12.960000,0.132716,0.118931,0.496307
1000,43.880000,12.360000,0.090615,0.114955,0.476211
1500,40.660000,12.540000,0.057416,0.106134,0.506560
2000,36.060000,12.520000,0.038339,0.102837,0.498101
2500,32.460000,12.480000,0.022436,0.113670,0.508376
3000,35.020000,12.460000,0.012841,0.096568,0.504405
3500,34.720000,12.800000,0.009375,0.104103,0.520926
4000,47.860000,12.460000,0.006421,0.105958,0.505334
4500,42.620000,12.400000,0.003226,0.107626,0.505424
5000,40.320000,13.000000,0.003077,0.084302,0.534945
