generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.640000,12.080000,0.271523,0.141939,0.423883
500,37.600000,12.780000,0.150235,0.110223,0.478793
1000,38.260000,12.640000,0.091772,0.107351,0.487650
1500,38.380000,13.040000,0.046012,0.082298,0.517183
2000,38.000000,13.160000,0.027356,0.099578,0.523870
2500,40.220000,12.860000,0.021773,0.100996,0.519804
3000,40.380000,12.480000,0.009615,0.096299,0.510685
3500,44.240000,12.520000,0.009585,0.083954,0.511951
4000,41.460000,12.000000,0.006667,0.096446,0.488781
4500,44.660000,12.480000,0.000000,0.103721,0.502477
5000,36.240000,12.660000,0.000000,0.092310,0.514760
