generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.880000,11.060000,0.253165,0.155520,0.396276
500,34.300000,13.220000,0.127080,0.110353,0.507095
1000,41.800000,12.620000,0.079239,0.112648,0.493980
1500,35.920000,13.460000,0.056464,0.097235,0.541182
2000,37.880000,12.860000,0.040435,0.102217,0.510253
2500,32.660000,12.280000,0.016287,0.097772,0.506581
3000,39.060000,11.700000,0.010256,0.117873,0.482847
3500,41.020000,11.720000,0.006826,0.102769,0.480637
4000,38.640000,11.980000,0.003339,0.116205,0.493563
4500,45.640000,12.060000,0.003317,0.103543,0.487339
5000,35.060000,12.200000,0.000000,0.089854,0.497666
