generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.540000,11.280000,0.226950,0.147206,0.396917
500,33.580000,12.060000,0.119403,0.119008,0.462034
1000,34.420000,13.320000,0.072072,0.102980,0.520425
1500,37.680000,12.980000,0.052388,0.107702,0.514044
2000,35.480000,13.200000,0.036364,0.106573,0.530650
2500,37.420000,13.040000,0.024540,0.101233,0.527084
3000,33.140000,12.900000,0.015504,0.091638,0.524216
3500,38.740000,12.680000,0.015773,0.090180,0.511018
4000,40.180000,11.960000,0.013378,0.108431,0.487527
4500,37.800000,12.460000,0.009631,0.098139,0.507407
5000,34.700000,12.220000,0.006547,0.102479,0.501712
