generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.660000,11.680000,0.260274,0.145486,0.416995
500,37.120000,12.880000,0.142857,0.121261,0.487315
1000,39.140000,12.600000,0.079365,0.106431,0.491336
1500,36.180000,12.600000,0.038095,0.099911,0.500934
2000,39.160000,12.440000,0.019293,0.115191,0.511084
2500,38.500000,12.260000,0.013051,0.102721,0.489872
3000,39.140000,11.860000,0.000000,0.097486,0.484472
3500,46.840000,12.280000,0.000000,0.102355,0.501285
4000,45.180000,12.140000,0.000000,0.097174,0.502476
4500,37.880000,11.920000,0.000000,0.106818,0.480717
5000,41.680000,11.920000,0.000000,0.112532,0.487939
