generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.400000,11.320000,0.254417,0.149891,0.396645
500,39.400000,12.520000,0.134185,0.118812,0.470752
1000,42.840000,13.080000,0.070336,0.107672,0.514126
1500,42.480000,12.800000,0.040625,0.111871,0.510289
2000,46.380000,12.660000,0.022117,0.097146,0.502618
2500,40.720000,12.340000,0.012966,0.105834,0.503969
3000,43.280000,12.460000,0.009631,0.103469,0.501932
3500,47.280000,12.380000,0.000000,0.109454,0.499027
4000,35.720000,11.960000,0.000000,0.091824,0.495407
4500,36.440000,12.040000,0.000000,0.102280,0.493252
5000,39.460000,11.540000,0.000000,0.107805,0.455115
