generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.520000,11.360000,0.218310,0.143029,0.409403
500,40.940000,12.200000,0.140984,0.130155,0.467539
1000,40.720000,12.900000,0.068217,0.112701,0.510218
1500,33.520000,12.940000,0.040185,0.105640,0.528303
2000,33.460000,12.900000,0.027907,0.094303,0.517001
2500,34.200000,12.800000,0.018750,0.098950,0.509470
3000,37.720000,12.300000,0.009756,0.105280,0.501767
3500,39.140000,11.720000,0.003413,0.111687,0.482242
4000,35.960000,12.400000,0.000000,0.091482,0.500960
4500,38.920000,12.340000,0.000000,0.098263,0.512019
5000,39.400000,12.980000,0.000000,0.091283,0.531988
