generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.300000,11.800000,0.220339,0.139559,0.432612
500,34.640000,12.880000,0.139752,0.115716,0.484686
1000,27.940000,12.240000,0.088235,0.123893,0.480369
1500,35.420000,12.720000,0.069182,0.114915,0.507262
2000,33.760000,12.500000,0.035200,0.094470,0.506788
2500,39.040000,12.260000,0.026101,0.104776,0.493798
3000,34.200000,13.160000,0.018237,0.102019,0.523835
3500,32.740000,13.140000,0.009132,0.097787,0.526054
4000,33.700000,12.540000,0.003190,0.102611,0.513775
4500,34.580000,12.100000,0.003306,0.099159,0.493950
5000,32.380000,12.380000,0.003231,0.102067,0.498084
