generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.900000,12.020000,0.229617,0.136866,0.438609
500,36.440000,13.140000,0.127854,0.106310,0.504615
1000,44.220000,12.680000,0.085174,0.113846,0.504023
1500,39.520000,12.540000,0.054226,0.109459,0.492571
2000,42.100000,12.320000,0.038961,0.111793,0.496949
2500,35.680000,12.300000,0.029268,0.102758,0.499409
3000,41.180000,12.340000,0.009724,0.106521,0.498202
3500,37.520000,12.120000,0.006601,0.105594,0.499826
4000,45.480000,12.060000,0.003317,0.096000,0.494926
4500,39.260000,12.480000,0.003205,0.096947,0.506886
5000,39.200000,12.480000,0.000000,0.105503,0.506386
