generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,47.920000,11.820000,0.257191,0.141893,0.413291
500,38.960000,12.960000,0.138889,0.114639,0.489477
1000,37.740000,13.080000,0.085627,0.112106,0.501604
1500,36.140000,12.300000,0.045528,0.113896,0.481331
2000,32.980000,12.500000,0.032000,0.099790,0.505514
2500,41.640000,12.640000,0.028481,0.100163,0.510939
3000,39.240000,12.320000,0.009740,0.090485,0.499558
3500,36.800000,12.020000,0.006656,0.114092,0.482143
4000,38.640000,12.380000,0.006462,0.101121,0.504549
4500,44.360000,12.720000,0.003145,0.098749,0.516272
5000,28.700000,12.800000,0.000000,0.099813,0.522712
