generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.020000,11.840000,0.243243,0.139491,0.422691
500,43.200000,12.560000,0.133758,0.113398,0.473684
1000,40.820000,12.920000,0.074303,0.098975,0.514128
1500,32.640000,12.720000,0.053459,0.107174,0.497985
2000,39.080000,12.440000,0.025723,0.104637,0.508475
2500,34.020000,11.900000,0.013445,0.106703,0.481596
3000,39.140000,12.040000,0.006645,0.110403,0.483147
3500,43.640000,12.020000,0.006656,0.115546,0.487476
4000,38.600000,12.160000,0.003289,0.112463,0.496676
4500,44.580000,12.100000,0.003306,0.103011,0.494678
5000,36.260000,11.940000,0.003350,0.102934,0.499251
