generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.000000,11.440000,0.209790,0.143207,0.424413
500,41.500000,13.160000,0.115502,0.111595,0.511553
1000,31.280000,12.960000,0.080247,0.106714,0.501856
1500,33.680000,12.680000,0.050473,0.103234,0.499265
2000,37.380000,12.940000,0.030912,0.102854,0.520108
2500,32.140000,12.140000,0.016474,0.102077,0.481453
3000,34.380000,12.640000,0.015823,0.102206,0.500882
3500,36.160000,11.520000,0.010417,0.116038,0.467469
4000,40.220000,12.420000,0.009662,0.102952,0.504222
4500,33.180000,11.780000,0.006791,0.096683,0.477283
5000,36.800000,12.280000,0.000000,0.092644,0.501557
