generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.900000,11.400000,0.249123,0.152762,0.411807
500,36.840000,12.300000,0.156098,0.126035,0.458733
1000,39.020000,12.160000,0.072368,0.111962,0.479303
1500,37.260000,12.320000,0.032468,0.107449,0.497327
2000,41.840000,12.220000,0.022913,0.105206,0.485176
2500,37.520000,12.160000,0.013158,0.102584,0.495636
3000,39.100000,12.480000,0.009615,0.084090,0.504723
3500,39.200000,11.620000,0.003442,0.114674,0.471142
4000,38.420000,11.660000,0.003431,0.107979,0.475494
4500,41.100000,12.060000,0.003317,0.111013,0.484138
5000,39.540000,11.940000,0.003350,0.104959,0.484102
