generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.940000,11.680000,0.229452,0.135607,0.423150
500,38.340000,12.840000,0.143302,0.121654,0.480665
1000,35.780000,12.540000,0.063796,0.113402,0.496389
1500,38.040000,12.620000,0.041204,0.109751,0.497607
2000,39.840000,13.700000,0.026277,0.097198,0.553447
2500,35.480000,13.300000,0.012030,0.088224,0.535137
3000,42.080000,12.820000,0.009360,0.098244,0.514593
3500,39.940000,12.500000,0.006400,0.103210,0.506460
4000,31.920000,12.440000,0.003215,0.094537,0.513368
4500,35.920000,12.500000,0.003200,0.092576,0.516607
5000,37.720000,12.580000,0.000000,0.093996,0.505956
