generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.500000,11.400000,0.252632,0.149794,0.408738
500,35.060000,12.900000,0.139535,0.108754,0.484881
1000,42.840000,13.180000,0.088012,0.105511,0.514572
1500,36.540000,13.360000,0.059880,0.100134,0.522622
2000,41.660000,12.020000,0.033278,0.111037,0.472183
2500,41.180000,12.040000,0.016611,0.107304,0.492697
3000,41.280000,11.640000,0.013746,0.112046,0.478126
3500,37.260000,11.540000,0.010399,0.108760,0.465380
4000,41.840000,12.460000,0.003210,0.098619,0.509937
4500,35.700000,12.180000,0.003284,0.112161,0.498651
5000,38.660000,11.760000,0.003401,0.101718,0.478174
