generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.880000,11.340000,0.218695,0.140084,0.410971
500,38.860000,12.660000,0.142180,0.130252,0.478672
1000,37.480000,12.940000,0.089645,0.109533,0.503276
1500,39.320000,13.200000,0.057576,0.093497,0.522207
2000,37.340000,12.560000,0.025478,0.105290,0.505242
2500,39.360000,12.600000,0.015873,0.115307,0.512579
3000,39.880000,12.700000,0.006299,0.098264,0.512709
3500,37.200000,12.240000,0.003268,0.098880,0.498399
4000,38.040000,12.040000,0.003322,0.117341,0.489979
4500,40.080000,12.520000,0.003195,0.106775,0.508575
5000,36.600000,12.220000,0.000000,0.100679,0.490962
