generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.600000,12.280000,0.218241,0.129390,0.446241
500,46.900000,13.020000,0.147465,0.118979,0.484532
1000,39.460000,12.800000,0.084375,0.109213,0.496662
1500,39.600000,12.840000,0.049844,0.108412,0.516123
2000,42.700000,12.380000,0.038772,0.111210,0.492223
2500,41.160000,12.240000,0.019608,0.107177,0.490338
3000,43.460000,12.320000,0.016234,0.103593,0.498455
3500,37.560000,12.240000,0.006536,0.100916,0.503627
4000,44.720000,12.740000,0.003140,0.104962,0.523713
4500,44.120000,12.480000,0.000000,0.101634,0.510609
5000,36.700000,12.740000,0.000000,0.098437,0.523208
