generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.300000,11.820000,0.223350,0.143396,0.425700
500,43.220000,13.040000,0.119632,0.111306,0.493920
1000,43.460000,13.040000,0.067485,0.101146,0.506327
1500,43.640000,12.420000,0.038647,0.097671,0.499247
2000,43.520000,12.240000,0.029412,0.110851,0.493162
2500,41.060000,12.220000,0.016367,0.103880,0.500766
3000,40.540000,12.360000,0.009709,0.092782,0.507739
3500,37.140000,11.900000,0.010084,0.122315,0.488118
4000,42.820000,12.240000,0.006536,0.100454,0.491810
4500,40.360000,12.260000,0.000000,0.107623,0.497145
5000,34.320000,11.760000,0.000000,0.106387,0.484035
