generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.220000,12.180000,0.236453,0.131999,0.436643
500,37.540000,13.840000,0.130058,0.099929,0.535143
1000,45.280000,13.840000,0.092486,0.097040,0.531031
1500,43.120000,13.240000,0.054381,0.102417,0.530819
2000,34.680000,13.000000,0.040000,0.104307,0.520524
2500,37.640000,13.200000,0.012121,0.084990,0.534185
3000,38.280000,13.160000,0.006079,0.094243,0.535549
3500,41.720000,12.460000,0.003210,0.093952,0.506473
4000,38.020000,12.340000,0.003241,0.096068,0.502763
4500,42.100000,12.400000,0.003226,0.095545,0.505849
5000,45.840000,12.720000,0.003145,0.098085,0.517182
