generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.360000,11.440000,0.262238,0.141660,0.400371
500,33.920000,12.200000,0.118033,0.121501,0.466222
1000,44.960000,11.480000,0.059233,0.119206,0.451573
1500,41.060000,12.220000,0.029460,0.108803,0.489239
2000,40.920000,12.500000,0.012800,0.102826,0.505326
2500,41.600000,11.420000,0.010508,0.110952,0.463384
3000,39.900000,11.440000,0.006993,0.090874,0.459995
3500,41.700000,12.400000,0.006452,0.098061,0.498727
4000,38.920000,12.120000,0.006601,0.113539,0.498289
4500,34.340000,12.200000,0.003279,0.104958,0.502220
5000,43.140000,12.140000,0.003295,0.104648,0.489813
