generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.520000,12.580000,0.317965,0.134929,0.435073
500,42.260000,12.660000,0.167457,0.127303,0.476931
1000,31.200000,12.980000,0.101695,0.107855,0.497611
1500,35.360000,12.900000,0.058915,0.104274,0.515850
2000,39.260000,12.400000,0.041935,0.090927,0.503040
2500,43.320000,12.680000,0.022082,0.097258,0.513735
3000,43.540000,12.340000,0.012966,0.099531,0.491443
3500,44.880000,11.580000,0.003454,0.108186,0.459874
4000,46.120000,12.160000,0.000000,0.101504,0.502819
4500,37.280000,12.140000,0.000000,0.097153,0.488139
5000,39.480000,12.500000,0.000000,0.091478,0.503402
