generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.000000,11.840000,0.243243,0.134261,0.421404
500,41.380000,12.620000,0.129952,0.118696,0.491144
1000,42.840000,13.160000,0.085106,0.102361,0.502071
1500,48.240000,13.420000,0.056632,0.078379,0.534721
2000,33.560000,12.980000,0.033898,0.093182,0.522106
2500,43.520000,12.820000,0.015601,0.106353,0.513520
3000,40.500000,12.820000,0.009360,0.086632,0.518512
3500,38.300000,12.640000,0.003165,0.089625,0.519168
4000,43.160000,12.700000,0.003150,0.099902,0.507925
4500,39.300000,12.880000,0.003106,0.092720,0.526742
5000,43.400000,12.620000,0.003170,0.087963,0.515613
