generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.520000,12.100000,0.254545,0.140302,0.447028
500,38.300000,12.700000,0.154331,0.118097,0.477643
1000,33.680000,12.380000,0.090468,0.109545,0.477692
1500,46.000000,12.660000,0.053712,0.098968,0.499292
2000,46.060000,12.660000,0.037915,0.101456,0.508646
2500,42.800000,12.600000,0.031746,0.108961,0.500201
3000,40.360000,12.100000,0.019835,0.107606,0.472791
3500,31.840000,12.240000,0.016340,0.107631,0.509442
4000,41.800000,12.500000,0.009600,0.101354,0.500398
4500,36.140000,12.100000,0.003306,0.113391,0.494110
5000,39.260000,11.460000,0.000000,0.113733,0.451833
