generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.360000,12.000000,0.206667,0.135535,0.435621
500,39.620000,12.520000,0.140575,0.121137,0.473146
1000,30.820000,13.060000,0.088821,0.099910,0.505474
1500,34.260000,12.980000,0.040062,0.100530,0.516255
2000,44.200000,12.680000,0.018927,0.101087,0.511061
2500,34.820000,13.120000,0.018293,0.097058,0.525534
3000,41.680000,13.400000,0.008955,0.093122,0.550740
3500,41.720000,13.060000,0.003063,0.100531,0.544253
4000,36.820000,12.460000,0.003210,0.097680,0.506545
4500,38.680000,11.960000,0.000000,0.089103,0.495417
5000,37.940000,12.320000,0.000000,0.104210,0.494701
