generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.060000,12.300000,0.250407,0.140062,0.440669
500,41.440000,13.080000,0.171254,0.133846,0.489350
1000,37.200000,12.500000,0.089600,0.108237,0.487983
1500,40.640000,12.720000,0.050314,0.104169,0.507322
2000,37.740000,12.760000,0.028213,0.094890,0.518656
2500,41.660000,11.940000,0.026801,0.105941,0.479073
3000,41.340000,12.220000,0.013093,0.100740,0.498620
3500,40.560000,11.880000,0.010101,0.107571,0.483282
4000,38.140000,12.120000,0.006601,0.106980,0.493892
4500,44.260000,12.060000,0.003317,0.098343,0.490643
5000,34.360000,12.160000,0.000000,0.100747,0.496146
