generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.540000,12.540000,0.213716,0.128562,0.456256
500,40.400000,12.660000,0.139021,0.125101,0.476623
1000,38.940000,12.620000,0.079239,0.119988,0.507884
1500,36.580000,12.300000,0.048780,0.104357,0.498690
2000,34.100000,12.260000,0.026101,0.109662,0.492875
2500,33.300000,12.340000,0.012966,0.110990,0.497277
3000,45.940000,11.660000,0.006861,0.108104,0.475596
3500,34.060000,12.100000,0.006612,0.097664,0.488661
4000,40.420000,12.240000,0.006536,0.110202,0.495724
4500,34.260000,12.100000,0.006612,0.099402,0.494663
5000,32.000000,12.080000,0.006623,0.106974,0.494391
