generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.320000,11.600000,0.203448,0.132403,0.426045
500,38.940000,12.460000,0.096308,0.116720,0.477832
1000,40.800000,12.040000,0.053156,0.103531,0.479307
1500,43.080000,12.840000,0.031153,0.103674,0.527171
2000,43.400000,13.540000,0.017725,0.083658,0.546438
2500,42.980000,12.660000,0.009479,0.095125,0.513270
3000,42.220000,12.620000,0.003170,0.096942,0.510261
3500,36.580000,12.580000,0.000000,0.098247,0.506859
4000,45.720000,12.440000,0.000000,0.095244,0.504947
4500,47.640000,12.140000,0.000000,0.100620,0.491677
5000,42.860000,12.380000,0.000000,0.101528,0.498566
