generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.160000,11.340000,0.204586,0.136118,0.419244
500,40.460000,12.380000,0.119548,0.117567,0.463784
1000,32.580000,12.540000,0.066986,0.114036,0.488202
1500,39.020000,11.940000,0.053601,0.101193,0.473612
2000,49.580000,12.640000,0.034810,0.102046,0.506348
2500,39.360000,13.400000,0.017910,0.095613,0.535478
3000,37.920000,12.700000,0.009449,0.111133,0.514894
3500,33.440000,12.600000,0.006349,0.107826,0.515008
4000,40.300000,12.020000,0.006656,0.112547,0.489313
4500,36.920000,11.980000,0.003339,0.093941,0.477263
5000,37.580000,11.920000,0.003356,0.091095,0.484310
