generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.000000,11.900000,0.268908,0.142648,0.416956
500,44.180000,12.860000,0.130638,0.114731,0.488763
1000,43.700000,13.120000,0.073171,0.106327,0.514214
1500,39.560000,13.040000,0.042945,0.086886,0.517945
2000,41.480000,13.140000,0.036530,0.095992,0.523599
2500,41.800000,12.380000,0.012924,0.092920,0.495511
3000,41.080000,12.920000,0.006192,0.090676,0.527687
3500,43.780000,12.360000,0.003236,0.098173,0.498079
4000,40.760000,12.220000,0.000000,0.090537,0.505373
4500,37.660000,12.720000,0.000000,0.102447,0.515984
5000,40.160000,12.400000,0.000000,0.100527,0.505851
