generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.380000,11.560000,0.204152,0.137638,0.422539
500,41.820000,13.300000,0.123308,0.120713,0.512597
1000,32.260000,13.280000,0.072289,0.104854,0.507904
1500,41.820000,12.720000,0.050314,0.107256,0.502031
2000,33.620000,12.920000,0.024768,0.101713,0.527149
2500,45.800000,12.420000,0.016103,0.110822,0.494816
3000,41.980000,12.500000,0.012800,0.103564,0.504021
3500,36.420000,12.320000,0.006494,0.106688,0.502742
4000,42.680000,11.680000,0.006849,0.113270,0.475508
4500,48.060000,11.920000,0.000000,0.099078,0.489388
5000,44.760000,12.160000,0.000000,0.104461,0.492007
