generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.960000,11.580000,0.238342,0.139286,0.407254
500,38.340000,13.500000,0.112593,0.109998,0.520416
1000,34.520000,12.940000,0.071097,0.104012,0.507100
1500,33.180000,12.480000,0.054487,0.101507,0.496570
2000,37.820000,12.440000,0.041801,0.109596,0.493358
2500,34.060000,12.620000,0.025357,0.101625,0.513176
3000,40.360000,12.540000,0.022329,0.095522,0.502363
3500,35.440000,11.840000,0.010135,0.098170,0.482544
4000,39.640000,11.340000,0.007055,0.109800,0.463543
4500,37.020000,11.920000,0.006711,0.107643,0.485774
5000,34.980000,12.620000,0.003170,0.105804,0.512845
