generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.140000,12.120000,0.234323,0.132979,0.439264
500,33.500000,12.960000,0.141975,0.121300,0.494529
1000,43.380000,12.880000,0.068323,0.109049,0.499170
1500,38.700000,12.640000,0.044304,0.101939,0.501740
2000,37.500000,12.920000,0.027864,0.097895,0.524523
2500,38.360000,12.740000,0.021978,0.089431,0.520570
3000,34.880000,12.500000,0.016000,0.102185,0.503604
3500,40.460000,12.380000,0.012924,0.109664,0.503645
4000,39.260000,12.080000,0.006623,0.102709,0.496166
4500,39.620000,11.980000,0.006678,0.109225,0.487873
5000,44.880000,12.620000,0.003170,0.102123,0.520154
