generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.100000,12.200000,0.268852,0.149179,0.428136
500,35.420000,12.880000,0.177019,0.124355,0.477182
1000,42.620000,12.760000,0.100313,0.114323,0.487987
1500,41.180000,12.760000,0.056426,0.103970,0.502763
2000,38.560000,13.020000,0.036866,0.097056,0.515393
2500,35.180000,12.440000,0.022508,0.101947,0.508686
3000,37.420000,11.940000,0.010050,0.114252,0.487533
3500,39.460000,12.280000,0.006515,0.094660,0.496087
4000,40.760000,12.120000,0.003300,0.096800,0.489014
4500,38.960000,12.300000,0.000000,0.096494,0.506213
5000,40.640000,11.640000,0.000000,0.105770,0.475321
