generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.300000,11.400000,0.242105,0.151079,0.404906
500,44.200000,12.160000,0.144737,0.127198,0.465140
1000,39.320000,12.620000,0.079239,0.116381,0.497848
1500,38.740000,12.380000,0.048465,0.108752,0.485756
2000,41.440000,11.780000,0.030560,0.116757,0.473062
2500,35.220000,12.740000,0.018838,0.084921,0.514330
3000,42.040000,13.040000,0.012270,0.097394,0.528853
3500,36.660000,12.540000,0.006380,0.098861,0.511162
4000,46.120000,12.560000,0.003185,0.096843,0.514940
4500,44.300000,12.360000,0.000000,0.093316,0.501932
5000,35.320000,11.400000,0.000000,0.109037,0.460614
