generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.760000,11.880000,0.249158,0.141604,0.433059
500,40.820000,13.200000,0.127273,0.111738,0.497482
1000,45.040000,12.420000,0.080515,0.118074,0.479479
1500,44.540000,12.760000,0.053292,0.109687,0.506333
2000,43.040000,13.260000,0.036199,0.089095,0.527774
2500,42.380000,12.580000,0.022258,0.090537,0.503130
3000,34.540000,12.020000,0.016639,0.093603,0.492579
3500,35.200000,12.180000,0.009852,0.104680,0.495174
4000,39.760000,12.420000,0.003221,0.087199,0.510433
4500,34.440000,13.180000,0.003035,0.095010,0.541377
5000,38.400000,12.940000,0.003091,0.096440,0.524627
