generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.660000,11.580000,0.214162,0.130212,0.409025
500,42.860000,12.280000,0.107492,0.116780,0.467562
1000,36.600000,12.680000,0.072555,0.113474,0.497809
1500,37.180000,12.600000,0.025397,0.104116,0.506560
2000,38.640000,12.040000,0.023256,0.109217,0.481763
2500,42.880000,12.080000,0.019868,0.097644,0.477660
3000,42.280000,12.460000,0.009631,0.098688,0.502623
3500,36.000000,12.300000,0.006504,0.107652,0.502269
4000,32.780000,12.320000,0.003247,0.091965,0.492804
4500,37.420000,12.320000,0.003247,0.092236,0.506007
5000,39.480000,12.260000,0.000000,0.107635,0.497320
