generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.120000,11.440000,0.272727,0.140869,0.407709
500,40.400000,12.580000,0.146264,0.121771,0.480602
1000,41.660000,12.680000,0.091483,0.109026,0.495861
1500,39.660000,12.760000,0.040752,0.108854,0.508644
2000,41.820000,12.760000,0.025078,0.105100,0.511737
2500,43.420000,12.180000,0.013136,0.109230,0.492829
3000,37.340000,12.160000,0.009868,0.109247,0.487991
3500,41.800000,12.620000,0.003170,0.091196,0.518580
4000,36.100000,12.740000,0.000000,0.090876,0.521460
4500,36.200000,12.000000,0.000000,0.103828,0.496579
5000,36.220000,12.780000,0.000000,0.100807,0.513780
