generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.980000,11.980000,0.207012,0.136864,0.439614
500,41.600000,12.200000,0.127869,0.124543,0.468560
1000,42.180000,12.600000,0.082540,0.117819,0.489335
1500,36.880000,12.560000,0.063694,0.114357,0.500551
2000,33.740000,12.780000,0.040689,0.108967,0.512195
2500,36.820000,11.940000,0.030151,0.110812,0.476538
3000,37.760000,11.900000,0.020168,0.109867,0.482064
3500,34.120000,12.600000,0.012698,0.096101,0.509666
4000,40.820000,12.320000,0.006494,0.100023,0.492687
4500,44.100000,12.620000,0.006339,0.105240,0.512588
5000,41.680000,12.320000,0.006494,0.097260,0.506828
