generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.320000,11.460000,0.191972,0.138399,0.426412
500,37.560000,13.160000,0.091185,0.110396,0.514003
1000,36.520000,12.580000,0.057234,0.111549,0.491941
1500,43.300000,13.060000,0.045942,0.092176,0.523625
2000,40.260000,12.620000,0.022187,0.099092,0.493110
2500,39.260000,12.400000,0.012903,0.109629,0.505591
3000,31.420000,11.900000,0.010084,0.111468,0.485671
3500,45.560000,12.080000,0.006623,0.102220,0.490072
4000,41.440000,12.200000,0.003279,0.108314,0.499657
4500,40.100000,12.360000,0.003236,0.083087,0.510851
5000,39.140000,12.400000,0.003226,0.094478,0.507797
