generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.700000,11.960000,0.220736,0.133663,0.437978
500,35.200000,13.280000,0.135542,0.110617,0.498528
1000,38.500000,13.340000,0.080960,0.112009,0.525972
1500,39.680000,12.880000,0.052795,0.105998,0.514053
2000,37.140000,12.960000,0.040123,0.103339,0.521040
2500,38.860000,12.860000,0.021773,0.095014,0.525028
3000,35.380000,13.160000,0.009119,0.088611,0.528197
3500,40.740000,12.260000,0.003263,0.106918,0.498838
4000,39.340000,11.460000,0.000000,0.119522,0.481125
4500,44.880000,11.740000,0.000000,0.092574,0.470601
5000,34.020000,12.020000,0.000000,0.102132,0.489869
