generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.720000,11.680000,0.277397,0.146350,0.410446
500,42.500000,13.140000,0.146119,0.117425,0.507071
1000,45.520000,13.300000,0.087218,0.111150,0.517935
1500,39.460000,12.840000,0.037383,0.103297,0.518350
2000,33.580000,11.980000,0.030050,0.103587,0.479615
2500,43.220000,12.520000,0.022364,0.100673,0.505988
3000,33.160000,12.140000,0.016474,0.097681,0.482408
3500,32.880000,12.660000,0.009479,0.098324,0.509149
4000,35.500000,12.500000,0.003200,0.108668,0.508698
4500,39.300000,12.180000,0.003284,0.098579,0.496379
5000,33.000000,12.660000,0.003160,0.108177,0.516115
