generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.600000,11.220000,0.242424,0.147898,0.409787
500,30.480000,12.580000,0.120827,0.112797,0.479490
1000,36.160000,13.520000,0.079882,0.105595,0.525645
1500,37.880000,12.920000,0.037152,0.108947,0.515819
2000,40.480000,12.220000,0.022913,0.097213,0.495987
2500,32.620000,12.440000,0.016077,0.108114,0.500000
3000,37.520000,11.820000,0.010152,0.089709,0.482103
3500,34.340000,12.100000,0.003306,0.109673,0.497840
4000,36.560000,12.360000,0.003236,0.099278,0.507933
4500,40.700000,11.880000,0.003367,0.102001,0.482404
5000,35.900000,12.420000,0.003221,0.099202,0.509235
