generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.960000,12.260000,0.244698,0.138473,0.439559
500,36.640000,13.260000,0.123680,0.115763,0.507357
1000,34.720000,13.680000,0.076023,0.100179,0.540627
1500,46.840000,12.580000,0.054054,0.098726,0.496488
2000,35.560000,12.580000,0.034976,0.096346,0.509098
2500,42.520000,12.440000,0.016077,0.096609,0.503248
3000,46.300000,11.840000,0.006757,0.107642,0.483913
3500,43.880000,12.040000,0.006645,0.105854,0.486764
4000,31.920000,12.340000,0.006483,0.094282,0.494412
4500,45.780000,11.760000,0.003401,0.093012,0.488156
5000,40.840000,11.660000,0.003431,0.117596,0.469317
