generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.060000,12.280000,0.270358,0.137852,0.425059
500,39.140000,13.140000,0.143075,0.117766,0.500411
1000,38.980000,13.020000,0.089094,0.112015,0.508007
1500,35.560000,13.180000,0.060698,0.108286,0.522981
2000,33.780000,13.300000,0.027068,0.094322,0.527968
2500,42.560000,12.180000,0.009852,0.103315,0.497118
3000,40.260000,11.800000,0.003390,0.110177,0.476505
3500,39.500000,12.500000,0.003200,0.103320,0.510962
4000,39.720000,12.180000,0.000000,0.107811,0.489669
4500,41.480000,12.520000,0.000000,0.102595,0.501637
5000,37.960000,12.240000,0.000000,0.101268,0.489620
