generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,47.580000,11.260000,0.216696,0.149082,0.410651
500,40.500000,12.140000,0.092257,0.123573,0.473335
1000,37.240000,11.880000,0.060606,0.119323,0.477560
1500,41.560000,12.540000,0.038278,0.103787,0.498042
2000,39.520000,12.580000,0.028617,0.102117,0.513742
2500,40.580000,12.260000,0.016313,0.085316,0.497596
3000,34.080000,12.260000,0.013051,0.109549,0.486402
3500,40.240000,12.540000,0.009569,0.110082,0.504760
4000,39.840000,12.300000,0.006504,0.109846,0.497474
4500,39.240000,12.280000,0.000000,0.090840,0.491700
5000,42.260000,12.480000,0.000000,0.101762,0.512894
