generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.480000,11.920000,0.255034,0.129811,0.435078
500,38.080000,12.800000,0.162500,0.121210,0.485609
1000,44.900000,12.880000,0.105590,0.108989,0.492451
1500,42.380000,12.940000,0.064915,0.106117,0.512939
2000,42.280000,12.800000,0.043750,0.109797,0.508976
2500,37.760000,12.960000,0.024691,0.092396,0.528791
3000,29.560000,12.980000,0.018490,0.077478,0.534723
3500,35.760000,12.300000,0.006504,0.102951,0.503956
4000,42.320000,11.920000,0.000000,0.103842,0.483641
4500,36.260000,12.420000,0.000000,0.096963,0.504185
5000,36.600000,11.960000,0.000000,0.104186,0.498335
