generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.960000,11.520000,0.177083,0.134891,0.432719
500,36.400000,13.020000,0.101382,0.109288,0.498053
1000,42.280000,12.900000,0.065116,0.106438,0.509054
1500,35.940000,12.460000,0.051364,0.113515,0.492173
2000,39.420000,12.560000,0.019108,0.105747,0.502578
2500,35.760000,12.020000,0.009983,0.106344,0.487973
3000,42.800000,11.740000,0.006814,0.088669,0.482437
3500,44.180000,12.280000,0.006515,0.102058,0.504217
4000,31.480000,12.340000,0.003241,0.097128,0.508471
4500,34.600000,12.300000,0.003252,0.098900,0.504475
5000,37.280000,12.180000,0.000000,0.092918,0.499384
