generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.820000,11.960000,0.237458,0.139856,0.422080
500,43.320000,12.780000,0.137715,0.109336,0.489378
1000,37.580000,13.460000,0.086181,0.098878,0.531261
1500,32.440000,13.200000,0.060606,0.100754,0.522180
2000,32.780000,12.420000,0.035427,0.090381,0.505879
2500,37.820000,12.280000,0.022801,0.101475,0.491302
3000,36.200000,12.480000,0.012821,0.100528,0.500632
3500,40.400000,11.760000,0.006803,0.105386,0.481369
4000,40.500000,12.080000,0.006623,0.106592,0.493513
4500,33.760000,12.040000,0.003322,0.111959,0.490666
5000,32.080000,12.220000,0.003273,0.102365,0.500377
