generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.420000,12.280000,0.260586,0.137053,0.431581
500,39.760000,13.160000,0.161094,0.117782,0.482988
1000,46.240000,12.980000,0.092450,0.103686,0.500401
1500,38.300000,12.880000,0.055901,0.109704,0.509150
2000,40.720000,12.320000,0.029221,0.102063,0.494398
2500,37.580000,12.800000,0.015625,0.095573,0.523392
3000,39.880000,12.660000,0.006319,0.099839,0.521224
3500,38.480000,12.620000,0.006339,0.102276,0.512906
4000,40.200000,12.720000,0.003145,0.082464,0.520030
4500,39.760000,12.320000,0.003247,0.102822,0.505702
5000,35.520000,11.940000,0.003350,0.119401,0.494143
