generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.820000,11.360000,0.246479,0.140513,0.402243
500,38.820000,12.600000,0.114286,0.118433,0.489721
1000,41.660000,12.400000,0.064516,0.105398,0.482818
1500,44.100000,12.740000,0.047096,0.105583,0.502783
2000,39.100000,12.900000,0.040310,0.101210,0.513576
2500,41.920000,12.900000,0.018605,0.088352,0.531822
3000,42.480000,12.100000,0.006612,0.093536,0.486179
3500,43.980000,11.800000,0.003390,0.109249,0.483572
4000,36.220000,12.040000,0.000000,0.105643,0.488175
4500,33.560000,12.400000,0.000000,0.097150,0.502562
5000,45.020000,12.480000,0.000000,0.104900,0.497819
