generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.580000,12.160000,0.273026,0.141768,0.428133
500,40.340000,12.740000,0.147567,0.119993,0.482667
1000,41.920000,13.180000,0.084977,0.097033,0.517593
1500,40.120000,12.660000,0.047393,0.109780,0.503422
2000,42.480000,12.320000,0.025974,0.105331,0.495101
2500,38.960000,12.640000,0.012658,0.102643,0.506633
3000,39.920000,12.280000,0.006515,0.110257,0.493859
3500,44.900000,12.240000,0.006536,0.101867,0.503689
4000,32.120000,12.180000,0.003284,0.102138,0.495200
4500,40.280000,12.420000,0.003221,0.104728,0.503424
5000,32.220000,12.140000,0.000000,0.101022,0.496609
