generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.220000,11.620000,0.275387,0.145143,0.402257
500,40.120000,12.560000,0.136943,0.112374,0.483072
1000,41.660000,12.860000,0.080871,0.110284,0.495236
1500,39.140000,12.980000,0.043143,0.098612,0.516495
2000,41.460000,12.580000,0.031797,0.107101,0.508468
2500,37.700000,12.620000,0.015848,0.094648,0.504269
3000,35.840000,12.020000,0.009983,0.109705,0.482427
3500,40.900000,12.080000,0.006623,0.099909,0.492395
4000,37.100000,12.700000,0.006299,0.101575,0.514133
4500,42.340000,12.140000,0.006590,0.101044,0.495074
5000,32.080000,11.960000,0.003344,0.099393,0.492052
