generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.320000,11.720000,0.221843,0.133480,0.426688
500,40.200000,12.660000,0.113744,0.115395,0.481471
1000,36.260000,12.860000,0.059098,0.094281,0.507574
1500,37.000000,13.140000,0.030441,0.099189,0.527771
2000,35.340000,13.000000,0.024615,0.097417,0.518721
2500,35.260000,12.540000,0.015949,0.103312,0.510348
3000,43.160000,12.400000,0.009677,0.100529,0.506616
3500,40.960000,12.280000,0.009772,0.105798,0.495443
4000,37.680000,12.060000,0.009950,0.099520,0.486596
4500,38.680000,12.560000,0.006369,0.105486,0.506815
5000,36.980000,12.140000,0.006590,0.100390,0.493139
