generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.020000,11.400000,0.231579,0.139897,0.413388
500,41.780000,12.640000,0.120253,0.119689,0.484884
1000,34.720000,12.660000,0.078989,0.114649,0.491779
1500,37.320000,12.720000,0.034591,0.109404,0.512812
2000,38.240000,12.520000,0.012780,0.102664,0.517683
2500,38.880000,12.400000,0.006452,0.112311,0.509138
3000,40.000000,11.600000,0.000000,0.110165,0.476823
3500,38.860000,12.420000,0.000000,0.102230,0.502161
4000,36.720000,12.480000,0.000000,0.108307,0.512888
4500,41.780000,11.920000,0.000000,0.109129,0.480966
5000,38.240000,11.800000,0.000000,0.112009,0.478191
