generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.440000,11.020000,0.214156,0.151872,0.410022
500,36.460000,12.320000,0.126623,0.115121,0.476063
1000,33.300000,12.680000,0.066246,0.112461,0.497509
1500,39.240000,12.000000,0.046667,0.113019,0.473060
2000,34.860000,12.740000,0.018838,0.111878,0.510808
2500,34.080000,12.360000,0.009709,0.109738,0.494629
3000,37.400000,12.280000,0.006515,0.109052,0.501732
3500,38.560000,11.860000,0.006745,0.106309,0.482010
4000,35.140000,11.960000,0.003344,0.109066,0.490130
4500,33.320000,11.960000,0.000000,0.101508,0.493514
5000,37.500000,12.040000,0.000000,0.095751,0.487875
