generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.300000,11.820000,0.213198,0.143399,0.427546
500,45.080000,12.220000,0.137480,0.119368,0.465167
1000,41.440000,12.760000,0.072100,0.106457,0.500237
1500,43.540000,12.600000,0.034921,0.104254,0.509652
2000,40.600000,12.480000,0.019231,0.110249,0.496203
2500,38.560000,12.400000,0.006452,0.094182,0.502942
3000,39.920000,12.160000,0.000000,0.098634,0.496446
3500,35.920000,11.980000,0.000000,0.107975,0.494178
4000,44.040000,11.880000,0.000000,0.108338,0.490161
4500,44.360000,12.460000,0.000000,0.101674,0.509024
5000,39.160000,12.000000,0.000000,0.090285,0.483905
