generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.160000,12.080000,0.218543,0.138019,0.438382
500,43.260000,12.780000,0.122066,0.114943,0.476565
1000,36.560000,12.520000,0.070288,0.100615,0.494577
1500,35.080000,12.140000,0.039539,0.113830,0.487394
2000,40.880000,12.200000,0.016393,0.103142,0.491885
2500,42.060000,12.000000,0.013333,0.094919,0.482697
3000,37.200000,12.240000,0.006536,0.108392,0.488783
3500,40.720000,12.260000,0.000000,0.113189,0.494508
4000,39.680000,12.340000,0.000000,0.098045,0.511004
4500,40.400000,12.340000,0.000000,0.101672,0.495958
5000,35.820000,12.480000,0.000000,0.089193,0.511443
