generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.660000,11.920000,0.258389,0.142546,0.421518
500,37.420000,13.240000,0.132931,0.113116,0.496042
1000,45.260000,13.400000,0.092537,0.104345,0.513205
1500,41.220000,12.480000,0.057692,0.113087,0.488216
2000,35.220000,12.760000,0.040752,0.107440,0.508737
2500,42.620000,12.620000,0.031696,0.099339,0.501494
3000,44.520000,12.560000,0.019108,0.106072,0.497905
3500,35.600000,12.040000,0.009967,0.105174,0.484264
4000,34.400000,12.200000,0.006557,0.111407,0.490947
4500,35.040000,11.640000,0.006873,0.118366,0.470217
5000,41.080000,11.420000,0.000000,0.110247,0.470029
