generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.020000,10.940000,0.215722,0.149800,0.400687
500,44.080000,12.520000,0.111821,0.114994,0.477052
1000,37.440000,12.500000,0.060800,0.112137,0.489574
1500,38.820000,12.540000,0.025518,0.106401,0.503081
2000,45.080000,12.780000,0.015649,0.106555,0.509666
2500,39.700000,12.900000,0.012403,0.101397,0.524809
3000,44.140000,13.160000,0.009119,0.094374,0.532709
3500,34.200000,12.420000,0.006441,0.103579,0.500602
4000,36.460000,12.100000,0.003306,0.105142,0.490219
4500,40.260000,11.820000,0.003384,0.093989,0.484442
5000,47.800000,12.760000,0.003135,0.106189,0.513684
