generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.260000,11.660000,0.264151,0.140909,0.399800
500,37.940000,13.180000,0.133536,0.119988,0.499290
1000,33.160000,13.420000,0.077496,0.096889,0.528427
1500,38.020000,13.300000,0.045113,0.083848,0.529603
2000,29.920000,11.680000,0.023973,0.112470,0.467397
2500,30.660000,12.340000,0.012966,0.117473,0.499863
3000,42.480000,12.860000,0.009331,0.096245,0.510586
3500,39.760000,12.500000,0.006400,0.085746,0.505574
4000,41.120000,12.780000,0.006260,0.085958,0.521280
4500,37.780000,12.180000,0.003284,0.106894,0.492829
5000,38.460000,11.840000,0.003378,0.091606,0.486628
