generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.000000,11.780000,0.254669,0.138059,0.418873
500,38.920000,12.440000,0.151125,0.117490,0.464258
1000,36.440000,12.540000,0.089314,0.111482,0.481298
1500,35.640000,12.240000,0.055556,0.106576,0.476753
2000,36.040000,12.500000,0.025600,0.103686,0.498250
2500,43.320000,12.660000,0.018957,0.094089,0.515847
3000,38.900000,12.620000,0.006339,0.091826,0.511892
3500,36.100000,12.120000,0.003300,0.109215,0.494029
4000,42.200000,11.920000,0.000000,0.108068,0.477391
4500,41.340000,11.980000,0.000000,0.102741,0.491744
5000,40.880000,11.960000,0.000000,0.110092,0.495405
